Algorithm,Imputer,Imbalance,Metric,Score
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1700.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1682.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1679.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1670.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1685.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1700.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1679.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1679.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1670.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1685.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,1706.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,1700.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,1675.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,1672.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,1702.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,52.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,44.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,150.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,41.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,36.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,52.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,40.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,150.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,41.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,36.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,52.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,44.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,150.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,41.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,36.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,60.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,51.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,149.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,45.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,39.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,39.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,45.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,148.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,27.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,21.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,39.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,38.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,148.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,27.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,21.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,39.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,43.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,148.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,27.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,21.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,49.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,50.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,155.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,35.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,31.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.03
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.49
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,91.43
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.66
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.94
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.03
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.72
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,91.43
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.66
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.94
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,97.03
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,97.49
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,91.43
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,97.66
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,97.94
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,96.55
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.07
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,91.44
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.41
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.76
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,97.77
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,97.43
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,91.55
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,98.46
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,98.8
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,97.77
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,97.83
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,91.55
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,98.46
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,98.8
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,97.77
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,97.54
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,91.55
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,98.46
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,98.8
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.18
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.13
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,91.09
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.99
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,98.22
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.7
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.15
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,96.27
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,95.8
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,96.46
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.7
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.33
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.27
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,95.8
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.46
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,97.7
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,96.99
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,96.27
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,95.8
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,96.46
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.17
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,96.79
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,95.44
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,95.39
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,96.92
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,97.66
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,96.33
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,96.28
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,96.04
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,96.86
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,97.66
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,96.67
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,96.28
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,96.04
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,96.86
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,97.66
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,96.5
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,96.28
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,96.04
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,96.86
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.35
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.01
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,95.37
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,95.52
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.16
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.03
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.02
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.02
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.02
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.02
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.02
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.03
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.02
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.02
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.03
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.03
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.02
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.03
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.08
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.01
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.02
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.08
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.01
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.02
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.08
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalseNegativeRate,0.01
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.03
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.03
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.09
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.02
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.02
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.03
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.04
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.02
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.03
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.04
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.02
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.03
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.04
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.03
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.03
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.05
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.03
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.04
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.04
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.04
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.03
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.03
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.04
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.04
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.03
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.04
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.04
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.04
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FalsePositiveRate,0.03
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.03
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.03
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.04
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.05
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.03
